,word,word_freq,doc_freq,group_freq
1175,little,2395,1863,20
1176,impact,215,156,18
1177,outside,726,541,20
1178,eastern,194,141,17
1179,bloc,9,8,5
1180,digress,12,12,7
1181,slightly,285,254,20
1182,soviet,416,247,13
1183,union,180,118,18
1184,dedicated,93,83,17
1185,separation,84,66,12
1186,citizens,532,353,15
1187,legally,149,125,16
1188,free,1831,1091,20
1189,wished,28,28,11
1190,institution,60,49,13
1191,came,1290,947,20
1192,stalin,73,38,7
1193,took,935,671,20
1194,control,1521,951,20
1195,destroy,178,148,15
1196,churches,186,99,5
1197,order,1714,1207,20
1198,gain,250,195,20
1199,vocal,26,23,10
1200,encroaching,1,1,1
1201,matters,226,178,18
1202,business,832,548,20
1203,government,3167,1412,20
1204,individuals,364,282,19
1205,concerned,384,347,20
1206,remain,278,240,19
1207,separate,344,285,20
1208,allow,732,606,20
1209,running,1285,922,20
1210,principle,192,148,16
1211,shall,766,394,18
1212,legislate,13,11,7
1213,concerning,234,202,19
1214,promote,108,97,15
1215,expense,90,80,14
1216,nature,630,424,20
1217,purely,146,142,17
1218,responsible,548,437,20
1219,encouraging,49,45,15
1220,political,883,444,16
1221,reforms,10,10,4
1222,campaigning,7,7,6
1223,increase,432,295,20
1224,spending,213,171,19
1225,foreign,356,246,18
1226,aid,193,127,18
1227,campaigns,39,28,11
1228,long,2268,1743,20
1229,campaign,164,119,13
1230,discriminate,45,39,10
1231,grounds,157,130,15
1232,happy,509,445,20
1233,prayer,169,95,8
1234,schools,213,148,18
1235,care,1187,837,20
1236,pray,236,158,14
1237,voters,45,33,7
1238,lawmakers,15,13,6
1239,ignore,259,218,20
1240,non-christians,29,27,4
1241,intimidating,15,15,7
1242,told,1275,880,20
1243,non-religious,10,9,3
1244,need,3767,2681,20
1245,join,235,182,19
1246,diversity,34,27,8
1247,formulate,21,19,9
1248,public,1784,1060,20
1249,event,551,335,20
1250,non-prayers,1,1,1
1251,family,588,398,20
1252,reasonable,568,471,20
1253,wasting,71,65,18
1254,motives,54,45,9
1255,mentioned,654,578,20
1256,increased,214,147,20
1257,aren't,770,664,20
1258,charities,8,4,3
1259,hospitals,91,62,9
1260,object,532,310,19
1261,purpose,608,456,20
1262,contribute,112,94,20
1263,sake,162,138,17
1264,practical,186,157,18
1265,good,5793,3670,20
1266,voluntary,70,58,11
1267,theistic,45,30,3
1268,seem,1513,1260,20
1269,shouting,93,33,10
1270,connection,351,270,19
1271,charity,55,47,9
1272,obvious,482,415,20
1273,everyday,55,53,14
1274,cheap,461,379,20
1275,self-righteous,31,26,8
1276,excuse,267,246,19
1277,plug,200,164,18
1278,building,681,443,20
1279,hospital,235,134,14
1280,strange,262,227,20
1281,holding,241,201,20
1282,party,641,293,20
1283,my,16217,7579,20
1284,birthday,37,29,10
1285,rarely,129,126,19
1286,evangelical,46,34,4
1287,backlash,4,2,2
1288,upbringing,13,12,6
1289,rebelling,5,5,4
1290,parents,323,204,18
1291,force,850,576,20
1292,choose,464,378,20
1293,call,1884,1422,20
1294,themselves,1078,796,19
1295,doubtless,21,20,10
1296,chose,172,140,15
1297,conforming,5,5,3
1298,expectations,61,55,13
1299,whole,1265,1006,20
1300,conclude,135,108,15
1301,conformism,1,1,1
1302,independently,57,54,14
1303,differ,78,74,18
1304,listen,309,276,20
1305,heavy,284,216,20
1306,metal,166,121,14
1307,backwards,38,34,16
1308,prefer,363,334,20
1309,verdi,1,1,1
1310,requiem,1,1,1
1311,wear,171,148,19
1312,hawaiian,6,6,3
1313,shirts,19,12,8
1314,dress,38,28,10
1315,orange,60,53,17
1316,robes,2,2,2
1317,buddhists,16,15,4
1318,carry,538,399,20
1319,copy,990,623,20
1320,around,2375,1810,20
1321,arguing,140,119,15
1322,whoever,136,126,19
1323,chances,181,159,19
1324,several,1574,1148,20
1325,realising,4,4,3
1326,unexceptional,2,1,1
1327,appearance,133,79,19
1328,define,488,289,18
1329,obedience,68,49,6
1330,obey,91,75,12
1331,talks,218,158,18
1332,unacceptable,41,39,11
1333,wrong,1859,1375,20
1334,within,1037,809,20
1335,humans,332,223,18
1336,social,418,272,15
1337,animals,224,146,15
1338,maximally,2,2,2
1339,successful,192,157,20
1340,co-operate,1,1,1
1341,each,2411,1542,20
1342,enough,2177,1716,20
1343,discourage,36,33,11
1344,anti-social,6,6,4
1345,immoral,189,104,10
1346,purposes,302,241,20
1347,self-preservation,12,12,4
1348,behave,68,62,13
1349,compassionate,9,9,5
1350,natural,469,320,19
1351,empathize,2,2,2
1352,happens,527,478,20
1353,naturally,131,119,18
1354,immorally,4,3,2
1355,justify,212,188,18
1356,actions,546,398,16
1357,equally,188,178,16
1358,here,4441,3163,20
1359,trustworthy,14,14,7
1360,deserves,93,86,15
1361,full,1198,920,20
1362,acceptance,89,81,17
1363,jesus,2018,639,14
1364,save,714,525,20
1365,shown,358,311,20
1366,mercy,59,50,9
1367,display,1072,476,20
1368,unlimited,59,46,15
1369,patience,58,52,14
1370,receive,371,282,20
1371,eternal,332,183,13
1372,now,5552,3782,20
1373,immortal,19,19,8
1374,invisible,58,50,13
1375,honor,119,92,14
1376,glory,140,102,14
1377,forever,223,194,19
1378,quote,464,354,20
1379,court,615,359,20
1380,february,192,112,17
1381,jeffrey,35,32,16
1382,dahmer,2,2,2
1383,notorious,24,21,11
1384,cannibal,3,3,3
1385,serial,550,300,17
1386,killer,47,38,13
1387,milwaukee,101,61,13
1388,mass-murderer,2,1,1
1389,wisconsin,60,44,15
1390,trivial,67,63,16
1391,survey,192,119,15
1392,conducted,106,97,14
1393,roper,1,1,1
1394,behavior,402,297,20
1395,deteriorated,3,3,2
1396,born,350,260,17
1397,experiences,209,174,18
1398,respondents,11,9,5
1399,driven,197,175,19
1400,intoxicated,13,6,2
1401,before,3274,2384,20
1402,done,1775,1383,20
1403,conversion,220,116,17
1404,illegal,524,364,19
1405,drugs,510,261,14
1406,percent,407,184,18
1407,admitted,97,83,13
1408,engaging,40,39,10
1409,illicit,11,11,6
1410,sex,503,228,15
1411,salvation,155,100,7
1412,september,106,87,17
1413,p,1436,531,20
1414,monopoly,42,35,9
1415,yes,1859,1411,20
1416,explained,196,175,19
1417,least,2264,1806,20
1418,held,465,364,20
1419,characteristic,57,49,14
1420,code,1216,632,20
1421,imply,196,180,18
1422,anything,2469,1953,20
1423,ought,166,142,20
1424,seeing,389,358,20
1425,decreed,5,4,4
1426,supernatural,67,51,4
1427,denying,77,72,11
1428,responded,116,107,19
1429,did,4519,2810,20
1430,fundamentally,31,31,11
1431,incompatible,68,59,14
1432,observed,182,140,16
1433,unbelievers,28,18,3
1434,ignorance,204,167,20
1435,denial,60,53,9
1436,choice,640,471,20
1437,vast,136,117,18
1438,majority,435,335,20
1439,studying,67,64,14
1440,sometimes,758,593,20
1441,depth,155,102,16
1442,careful,215,196,19
1443,considered,740,595,20
1444,decision,485,310,19
1445,reject,149,123,12
1446,inevitable,74,66,16
1447,consequence,58,51,13
1448,personality,86,65,11
1449,honestly,97,94,16
1450,want,4348,2945,20
1451,nobody,390,356,19
1452,good-natured,2,2,2
1453,desire,200,156,16
1454,watched,147,134,17
1455,big,1471,1204,20
1456,brother,284,225,17
1457,figure,572,476,20
1458,able,1726,1401,20
1459,merely,412,364,20
1460,wants,670,556,20
1461,risks,103,75,13
1462,approach,464,326,20
1463,decide,381,329,20
1464,wanting,86,80,19
1465,unwilling,41,37,14
1466,souls,80,66,12
1467,previously,204,175,19
1468,seriously,436,406,20
1469,possibility,356,302,19
1470,trying,1621,1316,20
1471,reach,301,251,20
1472,open,1170,711,20
1473,closed-minded,12,8,4
1474,biased,121,110,16
1475,insincere,2,2,1
1476,offensive,183,133,15
1477,comments,649,501,20
1478,looking,1620,1384,20
1479,properly,329,279,19
1480,likely,972,746,20
1481,viewed,81,70,18
1482,patronizing,4,4,3
1483,wish,565,473,20
1484,engage,69,61,13
1485,vital,57,51,16
1486,give,2312,1822,20
1487,benefit,256,214,20
1488,sincere,53,46,9
1489,searched,52,45,11
1490,willing,692,582,20
1491,basically,450,389,20
1492,telling,310,284,19
1493,futile,21,20,8
1494,completely,642,549,20
1495,pointless,58,54,12
1496,purposeful,3,3,3
1497,gives,617,527,20
1498,pursue,55,47,10
1499,goals,311,191,15
1500,count,366,273,20
1501,wishing,28,28,13
1502,having,1750,1436,20
1503,influence,144,120,17
1504,dedicate,5,5,4
1505,reform,125,72,11
1506,hope,1255,1097,20
1507,mark,1013,710,20
1508,look,2571,1840,20
1509,random,307,214,20
1510,put,2187,1646,20
1511,sensible,72,61,14
1512,asking,673,555,20
1513,silly,178,161,20
1514,cup,363,236,15
1515,coffee,71,63,18
1516,comfort,55,45,13
1517,danger,173,149,17
1518,ways,643,549,19
1519,obtaining,59,56,12
1520,pets,6,6,5
1521,spiritual,180,113,6
1522,level,799,575,20
1523,food,550,294,20
1524,drink,177,135,15
1525,sound,868,626,20
1526,empty,156,123,19
1527,vulnerable,43,39,11
1528,face,745,544,20
1529,comforting,18,17,5
1530,harsh,44,38,12
1531,end,1752,1305,20
1532,comfortable,108,92,18
1533,consider,1056,848,20
1534,searching,100,91,15
1535,unhappy,31,28,15
1536,hard,1814,1283,20
1537,luck,335,313,20
1538,worry,292,253,20
1539,years,2991,2021,20
1540,encountered,80,72,17
1541,supposed,599,518,20
1542,inconclusive,6,5,4
1543,haven't,865,766,20
1544,thousands,364,273,18
1545,resulted,84,78,15
1546,unlikely,196,173,18
1547,proved,131,104,15
1548,immediate,166,153,19
1549,future,808,614,20
1550,stop,912,719,20
1551,worrying,26,24,13
1552,similar,984,827,20
1553,asserts,30,26,11
1554,nothing,2014,1602,20
1555,real,1974,1537,20
1556,harm,190,162,16
1557,else,1963,1635,20
1558,huge,289,260,20
1559,financial,109,90,18
1560,burden,133,95,18
1561,mankind,102,72,9
1562,money,1340,890,20
1563,buildings,107,80,14
1564,effort,407,336,19
1565,praying,66,50,9
1566,imagine,505,413,20
1567,healing,46,31,7
1568,plenty,203,189,20
1569,instances,73,67,17
1570,healed,26,23,3
1571,priest,111,63,11
1572,ceasing,2,2,2
1573,medicines,10,10,4
1574,prescribed,33,30,7
1575,dying,128,111,14
1576,died,471,329,18
1577,refused,166,143,17
1578,blood,449,303,17
1579,transfusions,5,4,3
1580,arguable,9,8,6
1581,opposition,135,115,12
1582,birth,203,130,11
1583,condoms,12,10,6
1584,increasing,123,109,18
1585,overpopulation,4,4,4
1586,third-world,2,2,2
1587,world-wide,27,23,10
1588,contributing,31,30,14
1589,spread,209,190,19
1590,aids,307,96,12
1591,known,945,745,20
1592,children,1555,729,19
1593,marry,67,45,8
1594,weren't,280,243,19
1595,claimed,381,307,19
1596,believer,76,58,9
1597,tell,2149,1711,20
1598,competing,70,65,16
1599,groups,849,513,20
1600,convinced,192,176,17
1601,fight,352,279,19
1602,kill,787,520,20
1603,pragmatic,32,29,8
1604,himself,677,469,20
1605,dogma,92,46,7
1606,maybe,1754,1392,20
1607,perverting,6,6,3
1608,teaching,175,127,15
1609,ends,186,174,20
1610,un-christian,1,1,1
1611,readily,92,78,16
1612,support,2029,1301,20
1613,couldn't,699,572,20
1614,misinterpret,2,2,2
1615,perversion,12,11,5
1616,intended,395,335,19
1617,unambiguous,15,15,7
1618,interpretation,281,188,14
1619,say-so,5,4,2
1620,sorry,888,827,20
1621,murdered,130,101,8
1622,obviously,582,499,20
1623,extreme,171,152,18
1624,sorts,164,155,19
1625,ever,1709,1424,20
1626,shared,199,131,18
1627,faiths,25,22,3
1628,hold,709,603,20
1629,pointed,278,250,19
1630,start,1545,1201,20
1631,dialogue,43,38,8
1632,assertions,50,40,9
1633,entities,58,49,12
1634,inherently,82,68,14
1635,harder,152,146,20
1636,disprove,34,28,5
1637,myths,26,20,5
1638,valid,331,259,20
1639,assertion,218,174,12
1640,popularity,31,29,11
1641,correct,961,769,20
1642,astrology,12,9,5
1643,pseudo-sciences,2,2,2
1644,graphology,1,1,1
1645,weakness,58,51,11
1646,primitive,77,72,13
1647,societies,68,63,8
1648,allows,402,316,20
1649,deal,973,740,20
1650,phenomena,104,71,8
1651,adequately,45,44,14
1652,understand,1216,998,20
1653,industrialized,9,6,3
1654,explanations,58,50,14
1655,perfectly,244,228,20
1656,adequate,88,84,19
1657,started,1164,774,20
1658,attempting,149,143,19
1659,explain,719,583,19
1660,nowadays,47,47,14
1661,serves,126,119,18
1662,cultures,41,33,8
1663,developed,378,270,20
1664,superficially,4,4,3
1665,remembering,28,23,12
1666,taoism,23,7,3
1667,quick,352,321,20
1668,denounce,12,12,7
1669,famous,157,140,19
1670,philosophers,22,18,5
1671,scientist,183,144,13
1672,philosopher,59,42,9
1673,besides,368,336,20
1674,already,1362,1069,20
1675,determined,188,165,20
1676,realize,434,393,20
1677,leaders,297,205,14
1678,expert,147,123,19
1679,fields,204,152,18
1680,special,817,612,20
1681,weight,350,223,20
1682,respected,47,43,12
1683,foolish,67,59,15
1684,speaking,355,291,19
1685,lie,295,217,17
1686,expertise,40,33,13
1687,widespread,104,85,13
1688,indicates,163,142,20
1689,properties,124,88,14
1690,helped,196,173,20
1691,far,2012,1615,20
1692,theory,856,430,19
1693,memetics,1,1,1
1694,memes,21,5,2
1695,sets,253,170,20
1696,propagate,11,10,6
1697,minds,172,142,17
1698,analogy,132,111,12
1699,genes,44,26,6
1700,parasitic,5,5,2
1701,hosts,49,27,12
1702,avoid,515,409,20
1703,destruction,163,112,11
1704,discouraging,3,3,3
1705,doctrine,243,142,10
1706,using,3112,2162,20
1707,peer,26,20,12
1708,pressure,325,235,19
1709,one-time,33,17,6
1710,keep,1824,1395,20
1711,admitting,55,37,9
1712,mistaken,93,89,17
1713,controlled,178,149,20
1714,memetic,9,7,3
1715,virtue,60,54,11
1716,associated,278,203,19
1717,propagation,23,18,10
1718,meme,34,33,6
1719,disease,464,197,13
1720,caught,237,204,20
1721,puts,138,136,20
1722,across,489,408,20
1723,messages,346,236,20
1724,fundamental,208,160,14
1725,surprised,253,235,19
1726,mindlessly,9,9,5
1727,uncomfortable,42,39,10
1728,relying,44,40,13
1729,external,338,258,18
1730,change,1424,999,20
1731,yourself,735,603,20
1732,finally,581,528,20
1733,importantly,46,45,16
1734,thanks,2914,2765,20
1735,taking,768,648,20
1736,charley,30,23,3
1737,wingate,36,30,2
1738,writes,2859,2182,20
1739,john,1580,1069,20
1740,elaborated,10,9,6
1741,theology,123,87,5
1742,luke,206,103,15
1743,content,205,170,18
1744,q,1472,180,20
1745,canonized,2,2,2
1746,form,895,668,20
1747,argument,963,619,18
1748,me,11065,6570,20
1749,elaborate,75,73,16
1750,q-oid,1,1,1
1751,quotes,220,154,18
1752,appear,469,382,20
1753,codified,8,7,4
1754,matthew,374,188,20
1755,knowledge,686,519,20
1756,source,1333,830,20
1757,knew,516,406,20
1758,traditional,167,130,19
1759,attributions,8,7,5
1760,elder,9,9,5
1761,spans,8,8,4
1762,lifetimes,16,16,9
1763,date,761,581,20
1764,texts,130,81,10
1765,age,472,307,18
1766,usual,283,263,20
1767,explanation,250,202,19
1768,respective,43,41,14
1769,ages,85,73,13
1770,says,1811,1287,20
1771,text,841,473,19
1772,overwhelming,75,61,14
1773,admittedly,59,55,17
1774,earlier,448,395,20
1775,manuscripts,34,21,5
1776,discovered,251,208,18
1777,interesting,851,741,20
1778,dated,46,42,16
1779,got,2669,2078,20
1780,info,1188,833,20
1781,early,814,616,20
1782,ce,26,18,9
1783,shed,59,58,18
1784,putting,361,338,20
1785,rest,857,763,20
1786,three,1602,1074,20
1787,exactly,929,797,20
1788,felder,6,5,2
1789,base,570,408,20
1790,account,508,381,20
1791,paul,1005,566,20
1792,wouldn't,1147,960,20
1793,genuine,67,61,13
1794,letter,492,323,20
1795,together,708,546,20
1796,id,242,154,18
1797,sender,184,159,19
1798,receiver,127,84,13
1799,fine,877,768,20
1800,missing,316,250,20
1801,step,376,314,20
1802,removed,216,194,20
1803,bad,1687,1283,20
1804,learned,233,197,17
1805,diciples,3,3,2
1806,transformation,38,28,10
1807,gospel,175,113,7
1808,posit,22,22,4
1809,news,1198,851,20
1810,reports,513,384,20
1811,gets,785,685,20
1812,diciple,2,2,1
1813,disciple,24,17,4
1814,counterargument,3,3,1
1815,relies,28,28,11
1816,generation,286,206,19
1817,compare,285,253,20
1818,illiterate,25,22,7
1819,off,3137,2165,20
1820,sources,636,437,20
1821,edited,82,74,16
1822,oldest,36,32,13
1823,antiquated,3,3,3
1824,estimates,66,54,12
1825,editing,83,56,14
1826,ending,72,61,16
1827,hopeless,14,14,8
1828,mess,115,110,19
1829,incompleteness,11,5,4
1830,shortest,16,10,6
1831,break,534,406,20
1832,midsentence,1,1,1
1833,solution,488,375,20
1834,lost,800,572,20
1835,material,456,296,19
1836,verse,182,85,6
1837,pretty,1288,1118,20
1838,clearly,674,524,19
1839,later,1082,799,20
1840,represent,185,167,20
1841,synopsys,1,1,1
1842,connected,279,206,19
1843,redating,1,1,1
1844,benedikt,60,52,2
1845,recently,763,705,20
1846,ras,6,4,3
1847,ordered,219,176,20
1848,none,649,515,20
1849,resisted,19,17,8
1850,cared,27,26,12
1851,flyer,22,19,9
1852,entitled,140,112,15
1853,soul,203,162,19
1854,scroll,37,29,8
1855,spirituality,14,12,4
1856,bathroom,51,23,9
1857,stall,22,18,7
1858,doors,141,105,15
1859,school,793,516,20
1860,hampshire,34,28,11
1861,assembled,60,42,16
1862,director,224,127,19
1863,somewhere,433,404,20
1864,campus,124,105,19
1865,poses,14,14,8
1866,issue,1282,887,20
1867,solicits,1,1,1
1868,responses,261,234,20
1869,included,646,458,20
1870,next,1706,1274,20
1871,vague,57,53,16
1872,heard,1659,1315,20
1873,defend,293,227,16
1874,supporter,28,27,9
1875,enraged,6,6,5
1876,sounds,650,586,20
1877,screaming,41,40,11
1878,parody,12,10,5
1879,friendly,139,132,17
1880,neighbourhood,6,5,5
1881,subgenius,10,4,2
1882,preacher,14,13,3
1883,run,2018,1311,20
1884,gut-bustingly,1,1,1
1885,mental,129,103,14
1886,mincer,1,1,1
1887,outrageously,4,4,4
1888,funny,252,213,20
1889,paste,67,34,13
1890,originals,34,27,13
1891,stool,16,8,2
1892,colon,19,13,2
1893,wipe,25,25,13
1894,hate,490,355,20
1895,economic,291,198,18
1896,terrorism,169,100,8
1897,correctness,43,36,10
1898,worse,475,391,20
1899,policy,603,373,19
1900,effective,440,352,20
1901,donating,3,3,3
1902,organizating,1,1,1
1903,indirectly,34,32,10
1904,supports,433,264,19
1905,gay,356,177,16
1906,rights,1372,676,19
1907,boycott,25,18,9
1908,funding,184,102,11
1909,scouts,12,9,4
1910,somebody,486,435,19
1911,reconcile,52,43,7
1912,apparent,165,156,19
1913,contradiction,104,78,9
1914,rob,302,209,20
1915,strom,7,7,2
1916,ibm,666,368,17
1917,research,1298,825,20
1918,saw,931,671,20
1919,mill,35,33,13
1920,river,116,86,16
1921,yorktown,4,3,3
1922,heights,47,37,15
1923,didn't,2408,1729,20
1924,lucifer,59,22,6
1925,perfect,418,328,20
1926,playing,428,345,20
1927,sweeping,34,31,12
1928,terms,552,434,20
1929,leads,294,208,19
1930,i'm,6510,4341,20
1931,games,1252,650,20
1932,coming,764,627,20
1933,foot,173,150,17
1934,mouth,186,156,18
1935,wondered,94,92,17
1936,unresolvable,1,1,1
1937,sentences,45,43,15
1938,shows,461,403,20
1939,prevented,102,83,17
1940,away,1541,1270,20
1941,ability,462,370,20
1942,alternatives,106,93,16
1943,error,770,469,20
1944,opinion,964,725,20
1945,specifically,391,343,20
1946,occur,229,196,19
1947,ordinarily,13,13,7
1948,letting,151,140,20
1949,happen,822,702,20
1950,allowing,204,182,19
1951,causing,146,133,19
1952,omniscient,45,21,4
1953,self-determination,19,13,3
1954,conscious,83,57,10
1955,beings,166,129,12
1956,choices,127,112,18
1957,attribute,70,53,13
1958,creatures,37,28,5
1959,omnipotent,36,22,4
1960,left,1505,1037,20
1961,fixed,248,216,20
1962,extend,76,71,18
1963,tims,8,8,2
1964,creating,156,142,19
1965,greater,363,295,20
1966,emergence,25,17,8
1967,ungodliness,3,2,2
1968,sin,642,262,11
1969,knowing,335,277,19
1970,outcome,102,90,14
1971,advance,801,773,20
1972,unipolar,1,1,1
1973,doing,1632,1326,20
1974,restrains,3,3,3
1975,truly,284,247,19
1976,loving,106,72,10
1977,avoiding,41,39,14
1978,behaviors,28,25,7
1979,prohibits,23,22,8
1980,scenario,78,68,15
1981,implemented,143,130,14
1982,appreciate,435,413,20
1983,deeds,77,59,7
1984,conceivable,39,36,11
1985,consistent,249,186,18
1986,pet,39,31,16
1987,deletion,66,45,7
1988,speculating,17,17,10
1989,ubiquitous,16,14,8
1990,speculation,109,92,13
1991,blue,546,354,20
1992,fantasy,85,60,14
1993,disagree,362,300,18
1994,describes,179,151,18
1995,nevertheless,103,99,17
