,word,word_freq,doc_freq,group_freq
1178,praying,66,50,9
1179,imagine,505,413,20
1180,healing,46,31,7
1181,plenty,203,189,20
1182,instances,73,67,17
1183,healed,26,23,3
1184,priest,111,63,11
1185,ceasing,2,2,2
1186,medicines,10,10,4
1187,prescribed,33,30,7
1188,dying,128,111,14
1189,died,471,329,18
1190,refused,166,143,17
1191,blood,449,303,17
1192,transfusions,5,4,3
1193,arguable,9,8,6
1194,opposition,135,115,12
1195,birth,203,130,11
1196,condoms,12,10,6
1197,increasing,123,109,18
1198,overpopulation,4,4,4
1199,third-world,2,2,2
1200,world-wide,27,23,10
1201,contributing,31,30,14
1202,spread,209,190,19
1203,aids,307,96,12
1204,children,1555,729,19
1205,marry,67,45,8
1206,claimed,381,307,19
1207,believer,76,58,9
1208,competing,70,65,16
1209,convinced,192,176,17
1210,fight,352,279,19
1211,kill,787,520,20
1212,pragmatic,32,29,8
1213,dogma,92,46,7
1214,perverting,6,6,3
1215,teaching,175,127,15
1216,un-christian,1,1,1
1217,support,2029,1301,20
1218,misinterpret,2,2,2
1219,perversion,12,11,5
1220,intended,395,335,19
1221,unambiguous,15,15,7
1222,interpretation,281,188,14
1223,say-so,5,4,2
1224,murdered,130,101,8
1225,extreme,171,152,18
1226,sorts,164,155,19
1227,shared,199,131,18
1228,faiths,25,22,3
1229,hold,709,603,20
1230,start,1545,1201,20
1231,dialogue,43,38,8
1232,assertions,50,40,9
1233,entities,58,49,12
1234,inherently,82,68,14
1235,harder,152,146,20
1236,disprove,34,28,5
1237,myths,26,20,5
1238,valid,331,259,20
1239,assertion,218,174,12
1240,popularity,31,29,11
1241,correct,961,769,20
1242,astrology,12,9,5
1243,pseudo-sciences,2,2,2
1244,graphology,1,1,1
1245,weakness,58,51,11
1246,primitive,77,72,13
1247,societies,68,63,8
1248,deal,973,740,20
1249,phenomena,104,71,8
1250,adequately,45,44,14
1251,understand,1216,998,20
1252,industrialized,9,6,3
1253,explanations,58,50,14
1254,perfectly,244,228,20
1255,adequate,88,84,19
1256,started,1164,774,20
1257,attempting,149,143,19
1258,explain,719,583,19
1259,nowadays,47,47,14
1260,serves,126,119,18
1261,cultures,41,33,8
1262,developed,378,270,20
1263,superficially,4,4,3
1264,remembering,28,23,12
1265,taoism,23,7,3
1266,quick,352,321,20
1267,denounce,12,12,7
1268,famous,157,140,19
1269,philosophers,22,18,5
1270,scientist,183,144,13
1271,philosopher,59,42,9
1272,determined,188,165,20
1273,realize,434,393,20
1274,leaders,297,205,14
1275,expert,147,123,19
1276,fields,204,152,18
1277,special,817,612,20
1278,weight,350,223,20
1279,respected,47,43,12
1280,foolish,67,59,15
1281,speaking,355,291,19
1282,lie,295,217,17
1283,expertise,40,33,13
1284,widespread,104,85,13
1285,properties,124,88,14
1286,helped,196,173,20
1287,theory,856,430,19
1288,memetics,1,1,1
1289,memes,21,5,2
1290,sets,253,170,20
1291,propagate,11,10,6
1292,minds,172,142,17
1293,analogy,132,111,12
1294,genes,44,26,6
1295,parasitic,5,5,2
1296,hosts,49,27,12
1297,avoid,515,409,20
1298,destruction,163,112,11
1299,discouraging,3,3,3
1300,doctrine,243,142,10
1301,peer,26,20,12
1302,pressure,325,235,19
1303,one-time,33,17,6
1304,admitting,55,37,9
1305,mistaken,93,89,17
1306,controlled,178,149,20
1307,memetic,9,7,3
1308,virtue,60,54,11
1309,propagation,23,18,10
1310,meme,34,33,6
1311,disease,464,197,13
1312,caught,237,204,20
1313,messages,346,236,20
1314,fundamental,208,160,14
1315,surprised,253,235,19
1316,mindlessly,9,9,5
1317,uncomfortable,42,39,10
1318,relying,44,40,13
1319,external,338,258,18
1320,change,1424,999,20
1321,finally,581,528,20
1322,importantly,46,45,16
1323,charley,30,23,3
1324,wingate,36,30,2
1325,writes,2859,2182,20
1326,john,1580,1069,20
1327,elaborated,10,9,6
1328,theology,123,87,5
1329,luke,206,103,15
1330,content,205,170,18
1331,canonized,2,2,2
1332,form,895,668,20
1333,argument,963,619,18
1334,elaborate,75,73,16
1335,q-oid,1,1,1
1336,quotes,220,154,18
1337,codified,8,7,4
1338,matthew,374,188,20
1339,knowledge,686,519,20
1340,source,1333,830,20
1341,traditional,167,130,19
1342,attributions,8,7,5
1343,elder,9,9,5
1344,spans,8,8,4
1345,lifetimes,16,16,9
1346,texts,130,81,10
1347,age,472,307,18
1348,usual,283,263,20
1349,explanation,250,202,19
1350,respective,43,41,14
1351,ages,85,73,13
1352,text,841,473,19
1353,overwhelming,75,61,14
1354,admittedly,59,55,17
1355,earlier,448,395,20
1356,manuscripts,34,21,5
1357,discovered,251,208,18
1358,dated,46,42,16
1359,info,1188,833,20
1360,ce,26,18,9
1361,putting,361,338,20
1362,rest,857,763,20
1363,felder,6,5,2
1364,base,570,408,20
1365,account,508,381,20
1366,paul,1005,566,20
1367,genuine,67,61,13
1368,letter,492,323,20
1369,sender,184,159,19
1370,receiver,127,84,13
1371,fine,877,768,20
1372,missing,316,250,20
1373,step,376,314,20
1374,removed,216,194,20
1375,bad,1687,1283,20
1376,learned,233,197,17
1377,diciples,3,3,2
1378,transformation,38,28,10
1379,gospel,175,113,7
1380,posit,22,22,4
1381,news,1198,851,20
1382,reports,513,384,20
1383,diciple,2,2,1
1384,disciple,24,17,4
1385,counterargument,3,3,1
1386,relies,28,28,11
1387,generation,286,206,19
1388,compare,285,253,20
1389,illiterate,25,22,7
1390,sources,636,437,20
1391,edited,82,74,16
1392,antiquated,3,3,3
1393,estimates,66,54,12
1394,editing,83,56,14
1395,hopeless,14,14,8
1396,mess,115,110,19
1397,incompleteness,11,5,4
1398,shortest,16,10,6
1399,break,534,406,20
1400,midsentence,1,1,1
1401,solution,488,375,20
1402,lost,800,572,20
1403,material,456,296,19
1404,verse,182,85,6
1405,pretty,1288,1118,20
1406,represent,185,167,20
1407,synopsys,1,1,1
1408,connected,279,206,19
1409,redating,1,1,1
1410,benedikt,60,52,2
1411,ras,6,4,3
1412,resisted,19,17,8
1413,cared,27,26,12
1414,flyer,22,19,9
1415,entitled,140,112,15
1416,soul,203,162,19
1417,scroll,37,29,8
1418,spirituality,14,12,4
1419,bathroom,51,23,9
1420,stall,22,18,7
1421,doors,141,105,15
1422,school,793,516,20
1423,hampshire,34,28,11
1424,assembled,60,42,16
1425,director,224,127,19
1426,campus,124,105,19
1427,poses,14,14,8
1428,issue,1282,887,20
1429,solicits,1,1,1
1430,responses,261,234,20
1431,included,646,458,20
1432,vague,57,53,16
1433,heard,1659,1315,20
1434,defend,293,227,16
1435,supporter,28,27,9
1436,enraged,6,6,5
1437,sounds,650,586,20
1438,screaming,41,40,11
1439,parody,12,10,5
1440,friendly,139,132,17
1441,neighbourhood,6,5,5
1442,subgenius,10,4,2
1443,preacher,14,13,3
1444,gut-bustingly,1,1,1
1445,mental,129,103,14
1446,mincer,1,1,1
1447,outrageously,4,4,4
1448,funny,252,213,20
1449,paste,67,34,13
1450,originals,34,27,13
1451,stool,16,8,2
1452,colon,19,13,2
1453,wipe,25,25,13
1454,hate,490,355,20
1455,economic,291,198,18
1456,terrorism,169,100,8
1457,correctness,43,36,10
1458,worse,475,391,20
1459,policy,603,373,19
1460,effective,440,352,20
1461,donating,3,3,3
1462,organizating,1,1,1
1463,indirectly,34,32,10
1464,supports,433,264,19
1465,gay,356,177,16
1466,rights,1372,676,19
1467,boycott,25,18,9
1468,funding,184,102,11
1469,scouts,12,9,4
1470,reconcile,52,43,7
1471,apparent,165,156,19
1472,contradiction,104,78,9
1473,rob,302,209,20
1474,strom,7,7,2
1475,ibm,666,368,17
1476,mill,35,33,13
1477,river,116,86,16
1478,yorktown,4,3,3
1479,heights,47,37,15
1480,lucifer,59,22,6
1481,perfect,418,328,20
1482,playing,428,345,20
1483,sweeping,34,31,12
1484,terms,552,434,20
1485,leads,294,208,19
1486,games,1252,650,20
1487,coming,764,627,20
1488,foot,173,150,17
1489,mouth,186,156,18
1490,wondered,94,92,17
1491,unresolvable,1,1,1
1492,sentences,45,43,15
1493,prevented,102,83,17
1494,ability,462,370,20
1495,alternatives,106,93,16
1496,error,770,469,20
1497,opinion,964,725,20
1498,occur,229,196,19
1499,ordinarily,13,13,7
1500,letting,151,140,20
1501,happen,822,702,20
1502,allowing,204,182,19
1503,causing,146,133,19
1504,omniscient,45,21,4
1505,self-determination,19,13,3
1506,conscious,83,57,10
1507,choices,127,112,18
1508,attribute,70,53,13
1509,creatures,37,28,5
1510,omnipotent,36,22,4
1511,left,1505,1037,20
1512,fixed,248,216,20
1513,extend,76,71,18
1514,tims,8,8,2
1515,creating,156,142,19
1516,emergence,25,17,8
1517,ungodliness,3,2,2
1518,sin,642,262,11
1519,knowing,335,277,19
1520,outcome,102,90,14
1521,advance,801,773,20
1522,unipolar,1,1,1
1523,restrains,3,3,3
1524,loving,106,72,10
1525,avoiding,41,39,14
1526,behaviors,28,25,7
1527,prohibits,23,22,8
1528,scenario,78,68,15
1529,implemented,143,130,14
1530,deeds,77,59,7
1531,conceivable,39,36,11
1532,consistent,249,186,18
1533,pet,39,31,16
1534,deletion,66,45,7
1535,speculating,17,17,10
1536,ubiquitous,16,14,8
1537,speculation,109,92,13
1538,blue,546,354,20
1539,fantasy,85,60,14
1540,disagree,362,300,18
1541,describes,179,151,18
1542,definitional,1,1,1
1543,logic,418,309,20
1544,amount,568,480,20
1545,fair,381,294,20
1546,bolsters,8,6,4
1547,destroys,17,16,8
1548,credibility,72,59,9
1549,lot,2145,1662,20
1550,star-spangled,1,1,1
1551,motto,93,31,7
1552,originated,33,28,10
1553,banner,16,12,7
1554,coins,25,19,9
1555,mccarthyite,2,2,2
1556,smear,18,17,9
1557,equated,15,14,6
1558,communism,29,26,6
1559,unamerican,6,6,3
1560,civil,461,321,17
1561,war,1237,591,19
1562,required,586,460,20
1563,currency,26,19,8
1564,keith,290,235,18
1565,gregg,68,52,7
1566,jaeger,16,14,2
1567,victimized,9,9,5
1568,muslims,559,229,6
1569,victimize,2,1,1
1570,tm,228,178,19
1571,annoying,105,100,19
1572,petty,33,27,9
1573,sarcasm,60,54,11
1574,muslim,558,265,6
1575,testify,36,30,8
1576,mohammad,39,33,6
1577,prophet,157,84,8
1578,phenomenon,102,80,15
1579,psychology,109,87,16
1580,odds,62,57,16
1581,islamic,305,146,6
1582,principles,186,130,13
1583,attack,530,355,19
1584,criticism,114,95,15
1585,identify,148,126,18
1586,victims,222,135,12
1587,attacks,333,195,12
1588,situation,919,622,20
1589,named,251,201,19
1590,double,332,220,20
1591,standards,407,286,20
1592,reference,726,491,20
1593,trimmed,14,14,5
1594,jon,324,261,19
1595,livesey,26,21,2
1596,confusion,131,116,19
1597,objective,984,370,18
1598,admit,358,328,20
1599,finished,157,140,19
1600,recursive,13,12,4
1601,objectively,123,84,7
1602,eactly,5,5,2
1603,requires,462,357,20
1604,appeal,134,92,17
1605,switch,405,271,20
1606,targets,107,78,13
1607,goal,546,299,17
1608,suggesting,93,90,15
1609,morals,188,120,6
1610,achieve,127,111,15
1611,survival,71,63,10
1612,propogation,12,10,3
1613,species,116,73,12
1614,declaration,57,47,10
1615,independence,126,82,12
1616,guaranteed,150,137,18
1617,liberty,208,144,17
1618,pursuit,57,49,12
1619,happiness,72,63,14
1620,violation,165,125,14
1621,golden,117,99,15
1622,non-murderer,2,2,1
1623,intentional,46,41,13
1624,killing,473,372,16
1625,execution,68,48,15
1626,innocent,340,240,12
1627,capital,189,125,16
1628,punishment,261,172,10
1629,fail,235,215,20
1630,violates,35,29,10
1631,golen,2,2,1
1632,pillar,6,5,4
1633,current,1246,823,20
1634,manner,238,211,20
1635,implementation,203,137,15
1636,approximation,19,14,7
1637,arbitrary,123,91,15
1638,schneider,46,41,6
1639,defines,99,71,11
1640,personal,863,680,20
1641,kuweit,2,2,1
1642,saudi,94,44,5
1643,arabia,86,47,5
1644,prc,12,8,3
1645,whit,14,14,6
1646,concepts,103,94,16
1647,arbitary,5,4,3
1648,implies,136,112,17
1649,reasoning,228,163,18
1650,nope,92,84,18
1651,multiple,394,267,20
1652,stay,431,361,20
1653,cutoff,17,15,9
1654,exact,290,270,20
1655,notion,187,167,12
1656,population,657,384,15
1657,makeup,9,9,6
1658,interpreted,96,85,13
1659,portion,154,130,19
1660,ago,1288,1110,20
1661,borrow,27,27,16
1662,color,1028,485,20
1663,experienced,134,114,20
1664,judge,397,265,17
1665,subjectively,43,26,4
1666,objectivity,42,36,8
1667,merits,48,47,12
1668,patently,46,43,8
1669,untrue,30,25,9
1670,demonstrated,121,111,15
1671,ad,333,241,20
1672,nauseum,9,9,7
1673,complexity,63,50,14
1674,law,2291,996,20
1675,disorder,61,46,9
1676,freze,2,2,2
1677,water,687,341,19
1678,crystal,86,61,14
1679,disordered,3,3,3
1680,liquid,76,47,9
1681,entropy,35,19,4
1682,locally,64,53,18
1683,creation,370,244,15
1684,od,11,11,6
1685,dna,56,38,7
1686,processes,105,80,14
1687,incalculably,2,2,2
1688,anthropic,3,3,3
1689,circumvent,14,13,8
1690,probablilty,2,2,2
1691,racism,101,63,8
1692,psycholgical,4,4,2
1693,benefits,143,111,18
1694,personally,410,389,20
1695,experiencing,43,42,15
1696,ideal,127,91,19
1697,determine,312,251,19
1698,suits,68,57,14
1699,warrants,85,63,9
1700,psychological,100,87,11
1701,burdens,7,6,4
1702,racist,100,75,9
1703,parallelism,10,8,3
1704,phrase,178,150,17
1705,gained,60,55,13
1706,understood,186,164,17
1707,judged,96,85,14
1708,persons,261,168,16
1709,parallel,268,205,20
1710,poor,450,369,20
1711,shooting,253,169,16
1712,continue,515,397,20
1713,car,2001,876,20
1714,realizing,26,26,11
1715,sooner,89,86,18
1716,killed,902,508,17
1717,automobile,79,66,10
1718,accident,209,163,17
1719,driving,408,293,19
1720,sufficient,230,206,18
1721,lifetime,81,66,16
1722,involved,722,557,20
1723,fatal,90,71,15
1724,likelihood,36,34,9
1725,surprisingly,31,31,13
1726,firing,118,95,14
1727,squad,35,28,9
1728,gun,1286,460,18
1729,blanks,10,10,6
1730,guilty,261,184,14
1731,action,715,497,20
1732,prevent,449,358,19
1733,situtation,1,1,1
1734,options,365,224,20
1735,bit,1718,1249,20
1736,tired,139,134,19
1737,probabilistic,8,6,4
1738,condescending,11,9,3
1739,consolation,12,12,8
1740,bastard,62,49,11
1741,lethal,49,37,13
1742,injection,54,43,11
1743,solely,94,88,17
1744,statistical,82,68,10
1745,unswerving,2,2,2
1746,adherent,2,2,2
1747,outweighing,1,1,1
1748,fuck,83,63,9
1749,risk,374,245,20
1750,plane,178,104,17
1751,crash,149,106,17
1752,electric,141,104,19
1753,blender,5,5,3
1754,executed,89,73,14
1755,fudge,13,11,6
1756,factor,252,200,20
1757,approve,46,44,11
1758,penalty,244,126,14
1759,shortcomings,17,15,6
1760,sole,87,83,16
1761,reasonability,1,1,1
1762,revenge,47,40,12
1763,fairness,21,19,11
1764,favor,183,158,18
1765,murderer,46,31,8
1766,victim,126,95,15
1767,pathetic,40,37,10
1768,minority,296,166,15
1769,local,1341,922,20
1770,televised,17,16,4
1771,hot,381,282,20
1772,topic,296,248,19
1773,segment,58,46,17
1774,advocate,89,82,16
1775,jurisprudence,2,2,1
1776,cited,116,108,15
1777,main,608,478,20
1778,deserved,73,58,9
1779,compassion,45,33,7
1780,forgiveness,30,26,4
1781,sympathy,46,36,12
1782,wrongs,22,20,7
1783,lengths,20,20,10
1784,advantage,324,269,19
1785,forced,263,226,17
1786,kills,66,60,15
1787,entire,572,491,20
1788,stating,108,92,18
1789,sacred,100,79,10
1790,violated,98,87,10
1791,imprisonment,27,19,6
1792,released,308,253,20
1793,undo,27,13,9
1794,imiprisonment,1,1,1
1795,served,190,132,17
1796,imprision,4,4,1
1797,watch,503,411,20
1798,closely,147,127,19
1799,cost,1007,698,20
1800,implanted,5,5,2
1801,electronic,374,238,20
1802,device,554,338,17
1803,alive,301,253,18
1804,prison,127,79,11
1805,chair,91,59,14
1806,criminal,326,198,10
1807,committed,336,256,16
1808,desires,51,44,9
1809,irrelevant,207,148,17
1810,concern,234,205,16
1811,administer,13,12,9
1812,minimum,174,156,20
1813,violating,47,42,9
1814,convicted,76,57,9
1815,introduced,132,115,18
1816,inability,60,58,14
1817,totally,358,315,20
1818,absolutely,420,374,20
1819,collective,65,55,13
1820,decides,74,71,16
1821,executing,26,23,7
1822,blame,282,238,18
1823,voter,25,14,5
1824,casts,12,12,6
1825,ballot,52,26,9
1826,accepts,63,55,14
1827,convince,199,172,15
1828,drives,653,322,18
1829,traffic,320,226,18
1830,accidents,96,64,8
1831,maintaining,89,83,17
1832,classes,139,103,16
1833,unjust,22,19,7
1834,occasional,60,53,16
1835,predisposition,10,8,3
1836,success,257,205,20
1837,rate,687,410,20
1838,escape,335,270,16
1839,commit,160,121,11
1840,lock,223,137,20
1841,bob,628,422,20
1842,beauchaine,43,42,2
1843,queens,33,33,3
1844,blew,84,77,16
1845,bronx,40,37,5
1846,sank,37,37,6
1847,manhattan,43,42,9
1848,sea,222,159,16
1849,propose,88,85,15
1850,trends,34,28,8
1851,depression,72,32,5
1852,sexual,398,222,13
1853,promiscuity,29,20,4
1854,linked,118,54,15
1855,stage,189,124,19
1856,thesis,54,42,12
1857,request,472,358,20
1858,ponder,29,27,9
1859,damn,270,253,19
1860,reducible,3,3,2
1861,roughly,134,120,19
1862,mathematical,118,77,11
1863,soundness,5,5,2
1864,reflects,37,33,12
1865,socialization,4,4,3
1866,background,306,226,19
1867,validate,29,19,8
1868,pretend,80,74,17
1869,answers,350,280,20
1870,xenophobia,4,4,3
1871,guilt,100,70,10
1872,intolerance,31,26,6
1873,brought,501,417,20
1874,adherence,8,8,6
1875,fundamentalist,79,57,6
1876,role,320,226,16
1877,depressing,14,12,6
1878,mileage,119,90,16
1879,varies,40,39,14
1880,punish,66,60,6
1881,reducing,77,68,15
1882,deaths,261,158,8
1883,xx,36,18,10
1884,re-introduce,1,1,1
1885,extra,509,387,20
1886,stronger,126,114,14
1887,primary,246,192,19
1888,utility,215,154,16
1889,innocents,26,20,4
1890,unconscionable,5,5,1
1891,transportation,66,47,10
1892,detriments,1,1,1
1893,continued,193,156,17
1894,systems,1535,979,20
1895,stretch,88,82,15
1896,maintain,220,197,20
1897,punsihment,1,1,1
1898,pin,273,142,17
1899,corner,167,137,19
1900,respond,381,349,20
1901,tiring,8,8,5
1902,thread,370,318,20
1903,jack,307,238,20
1904,implication,70,56,11
1905,probability,120,82,15
1906,protean,2,2,2
1907,molecule,11,10,5
1908,forming,56,50,12
1909,recall,418,388,20
1910,molecules,48,33,9
1911,steps,136,113,19
1912,determining,63,56,16
1913,abiogenesis,27,17,3
1914,andy,207,181,18
1915,patient,207,124,13
1916,complex,292,224,19
1917,discussions,232,178,18
1918,doctrinal,31,23,3
1919,ventured,6,5,5
1920,arena,101,66,14
1921,program,2544,1187,20
1922,proper,372,313,20
1923,sequences,81,49,12
1924,tells,281,240,20
1925,cells,146,81,12
1926,divide,54,49,17
1927,designer,31,30,13
1928,minded,37,33,13
1929,type,1095,745,20
1930,creationist,43,23,2
1931,appears,601,395,20
1932,unsupported,31,29,11
1933,ignorant,165,131,17
1934,task,169,133,18
1935,replies,227,215,20
1936,insult,77,67,13
1937,insults,36,32,11
1938,check,1053,715,20
1939,details,550,412,20
1940,biology,107,68,13
1941,colby,12,11,6
1942,chris,401,325,20
1943,paleontology,9,9,3
1944,geology,29,25,8
1945,speculative,26,19,6
1946,flame,330,279,20
1947,calling,377,322,20
1948,idiot,111,92,16
1949,chemistry,183,109,15
1950,implying,59,56,14
1951,rejection,38,33,8
1952,creationism,61,44,3
1953,close-mindedness,4,3,3
1954,sign,312,245,20
1955,misinterpreted,12,12,6
1956,worst,268,240,19
1957,accused,97,83,12
1958,unclear,53,47,14
1959,prose,8,8,4
1960,scott,352,278,20
1961,list,1908,1011,20
1962,cleaned,40,35,14
1963,curious,257,244,20
1964,serve,424,337,19
1965,quantity,69,59,16
1966,quality,678,392,20
1967,poorer,22,19,8
1968,on-line,75,56,17
1969,verses,188,94,5
1970,quoted,260,212,20
1971,inaccurately,4,4,4
1972,denied,128,104,14
1973,errors,374,269,19
1974,transmission,222,141,15
1975,solomon,38,32,12
1976,horse,104,83,15
1977,stalls,6,5,4
1978,fundies,22,19,4
1979,attacking,127,104,13
1980,straw,42,36,13
1981,context,527,331,15
1982,dave,588,440,20
1983,butler,34,26,7
1984,examining,46,44,11
1985,prophecy,133,56,8
1986,tyre,82,22,5
1987,anti-inerrancy,4,2,2
1988,excellent,475,392,20
1989,well-researched,3,3,3
1990,teeth,102,90,13
1991,documented,97,81,15
1992,thrown,169,145,19
1993,toss,34,31,11
1994,bunch,376,354,20
1995,salad,6,6,5
1996,cut,641,500,20
1997,inerrancy,13,10,3
1998,embarassing,17,15,10
1999,josh,92,81,13
2000,mcdowell,22,19,6
2001,dj,28,18,6
2002,uneven,5,5,5
2003,compilation,27,25,10
2004,exams,20,17,9
2005,wonderful,179,162,20
2006,scientific,582,331,18
2007,findings,77,59,13
2008,unfathomable,4,3,3
2009,highly,356,314,20
2010,evolved,36,29,11
